Y,prob_bare,prob_built,prob_crops,prob_flooded,prob_grass,prob_shrub,prob_trees,prob_water,lon,lat
0,0.04160089859250678,0.02063062935528839,0.02987434787840334,0.04345399715746129,0.0246802908994461,0.03535601541927803,0.04693077881285262,0.7212015398427576,153.602400971115,-28.94072890120804
0,0.04316917853019971,0.0207016336656484,0.03028219397871215,0.04309984074646177,0.02474238788177411,0.0365397172865849,0.04762959389668104,0.7163633830576154,153.6076037052504,-28.94072890120804
0,0.0438965190220034,0.02070763886038455,0.03048631640098908,0.04303073043886092,0.02473205287019224,0.03691969059988356,0.04797740692656529,0.7148910173726866,153.612806439386,-28.94072890120804
0,0.04466493256937057,0.02072116890017559,0.03063471553860935,0.04301365658232752,0.02476492693413222,0.03719921034826773,0.04781715220174695,0.7137468891228838,153.618009173521,-28.94072890120804
0.02250650141034937,0.04502785060063969,0.02071729931012886,0.03096856449989561,0.04279680359714358,0.02481412818709744,0.03833375401024416,0.04799952668676257,0.7090574881187859,153.62321190765638,-28.94072890120804
0,0.03595506378758796,0.02172345796370702,0.02792225833652231,0.04601780474755754,0.02483157654299201,0.03146774177319298,0.0444139007899288,0.7373141255692163,153.5451708956264,-28.93552616707268
0,0.03690136486187928,0.02156958969772547,0.02805138743387046,0.04585584993388277,0.02481103400215916,0.03191377061510502,0.04498184988266635,0.7357667399576742,153.550373629762,-28.93552616707268
0,0.03717022336276954,0.02138096342588628,0.02820016884682115,0.04590617616426356,0.02479337995547065,0.03214816942758639,0.04518318595572238,0.7339890110298813,153.555576363897,-28.93552616707268
0,0.03709198093352633,0.02136121774116177,0.02840676842144474,0.04528100194378979,0.02471170156056579,0.03219803022068334,0.04541242440800173,0.7337147957198131,153.56077909803238,-28.93552616707268
0,0.03742165542706386,0.0214173290809081,0.02855264860930903,0.04505081352132375,0.02479294753594409,0.0329918457786254,0.04545792997435889,0.7318920846316909,153.565981832168,-28.93552616707268
0,0.03754413017823001,0.0213405901535306,0.02864236236883361,0.04477469349330024,0.0247880954697643,0.03308428362564095,0.04546529759610554,0.731257165455629,153.571184566303,-28.93552616707268
0,0.03833677452104002,0.02127638893990737,0.0287999106056879,0.04464163827721799,0.02487892550809039,0.03367837695761006,0.04588237148280251,0.7297262707984103,153.5763873004384,-28.93552616707268
0,0.03866189793692476,0.0212957386990929,0.02899554783277733,0.0444072534651197,0.02491562016036831,0.03386639914919484,0.04604577795658128,0.7291880197056524,153.581590034574,-28.93552616707268
0,0.03926419457849037,0.02131125304404134,0.02928182429203309,0.04412691005547871,0.02478498492462464,0.03439275687107716,0.04606219340856739,0.7269579462830769,153.586792768709,-28.93552616707268
0,0.03976080817497977,0.02123320301721186,0.0294723312192801,0.04382796247584782,0.02473353085017355,0.03403090777563576,0.04619751969892954,0.728666321181166,153.59199550284438,-28.93552616707268
0,0.04056073680282884,0.0210113709869609,0.02948945350446036,0.0437387226045137,0.02471378336681273,0.03390506730015774,0.04638522023472559,0.7284005068904781,153.59719823698,-28.93552616707268
0,0.04091717753296622,0.02090510101641509,0.0297082181507885,0.04345603159552642,0.02466738690793915,0.03480266659175789,0.04681110528733542,0.7243135075221305,153.602400971115,-28.93552616707268
0,0.04274779771239082,0.02076302867272559,0.03002357181751595,0.04311114113597193,0.024737485101876,0.0363565173381109,0.04757347365099836,0.717287881865614,153.6076037052504,-28.93552616707268
0,0.04329166508863511,0.02070628280589202,0.03026532047392461,0.04284664038098811,0.02470692769748501,0.03668405927685483,0.04749263252935951,0.7161659209757584,153.612806439386,-28.93552616707268
0,0.04490619893786268,0.02068411138931419,0.03067502866758776,0.04277450550661738,0.024753042557015,0.0381346299386042,0.04814983135320493,0.7096508189540867,153.618009173521,-28.93552616707268
0.011316002265712218,0.04522033053767083,0.02068261274059606,0.03084103336468453,0.04280848805384644,0.02474970324256036,0.03885603913684423,0.04833266372201392,0.7067079537189762,153.62321190765638,-28.93552616707268
0,0.04554653357094256,0.02065829730397612,0.03102382497353509,0.04260293940764712,0.02481369235836036,0.03952080682189241,0.0484184709443543,0.7040958075491909,153.628414641792,-28.93552616707268
0,0.03181216953513446,0.02655565013357561,0.02946666114129203,0.04490437899417329,0.02783940878455212,0.02927854662051211,0.03803446129516528,0.7421370649828227,153.539968161491,-28.93032343293738
0,0.03410841380651931,0.02261767287744703,0.02794410890715919,0.04607476244114941,0.02514764582873798,0.03039298993773754,0.04299270884861025,0.7411318019236635,153.5451708956264,-28.93032343293738
0,0.03622629021262332,0.02156335008947516,0.02794814969062704,0.04621697618707122,0.02483098355184188,0.03162180447749574,0.04466316827820349,0.7367331930529453,153.550373629762,-28.93032343293738
0,0.03697914768440352,0.02163500247226789,0.02808707618337685,0.04608405939211074,0.024953374245609,0.03211614069992245,0.04515523338672337,0.7337863461515297,153.555576363897,-28.93032343293738
0,0.03687670684707336,0.02160652874279284,0.02826260911116588,0.04552156112850429,0.02484097014631255,0.03211890626016978,0.04508836009918572,0.7345409091431987,153.56077909803238,-28.93032343293738
0,0.03680435456259778,0.02160183134139771,0.02841354270880191,0.04555012697687607,0.02482403506581803,0.03244573192883299,0.04518603009378605,0.7336343451266198,153.565981832168,-28.93032343293738
0,0.03718974479585617,0.02158731816045528,0.02842683298771958,0.04530914667824839,0.02481311344998726,0.03241114754951178,0.04540378091485787,0.7334456099594393,153.571184566303,-28.93032343293738
0,0.03788925881916499,0.02139531267933296,0.02862626569434925,0.04487201516418579,0.02480061499266975,0.03312992236657475,0.04579637125658853,0.7309986043540662,153.5763873004384,-28.93032343293738
0,0.03822585907796697,0.02171437505737453,0.02901562960534683,0.04449326267018046,0.02499928222150271,0.03367078512010702,0.04582635755001785,0.7294400873335344,153.581590034574,-28.93032343293738
0,0.03871999826020145,0.02168051744138915,0.02927802359054984,0.04417562136376229,0.02484208350341855,0.03397891577044577,0.04596824649103435,0.7283833337651493,153.586792768709,-28.93032343293738
0,0.03960556504762955,0.0213496108629373,0.02949246119473064,0.0439042915253882,0.02477158821170778,0.03432692183658417,0.04595536735792983,0.7265463910412092,153.59199550284438,-28.93032343293738
0,0.04049821859711066,0.02098193415173317,0.02950519720161947,0.04364877345374524,0.02469834364351705,0.03401176598813552,0.04626856370596794,0.7277055106191719,153.59719823698,-28.93032343293738
0,0.04053229719364005,0.02086099726370348,0.02966732061647355,0.04360389134044003,0.02469998194405344,0.03450230993768358,0.04648169154606199,0.7258594370948691,153.602400971115,-28.93032343293738
0,0.04213484129193076,0.02078471009295444,0.02991533539671428,0.04320209296195306,0.02467539741593939,0.03580812429240556,0.04695569881737278,0.720264723691508,153.6076037052504,-28.93032343293738
0,0.04327083821845914,0.02083048923274256,0.03017716702227323,0.04289669409040032,0.02480571870953151,0.03692809335365739,0.04745108455289799,0.7151986340847238,153.612806439386,-28.93032343293738
0.022504267133917424,0.0436837898864488,0.02069496451380285,0.03052472378217338,0.04273615694500456,0.02470784911476153,0.03736487428865556,0.04763424153216225,0.7137884252836467,153.618009173521,-28.93032343293738
0,0.04423800257472243,0.02063362684635394,0.03071078042398065,0.04280301274933118,0.02470395610315755,0.03774064890382786,0.04795274476602335,0.7115931619645418,153.62321190765638,-28.93032343293738
0,0.04554976700253248,0.02056804205713848,0.03091871336946761,0.04275525139399575,0.02479469720325275,0.03901717540206999,0.04864503544284645,0.7055858268848253,153.628414641792,-28.93032343293738
0,0.03490272318817823,0.03356046667780122,0.08477269552846255,0.03281274284199097,0.1106933658144779,0.05113281453785653,0.5652550512295325,0.03651826598155353,153.52956269322038,-28.92512069880204
0,0.07153474053546117,0.03736552576989416,0.05092132383596713,0.04731481455232671,0.05096364775234435,0.09186698907751488,0.5152166486670623,0.06348092585705098,153.534765427356,-28.92512069880204
0,0.08479039867278855,0.03202665351770047,0.03692050024503313,0.05649238663814548,0.03681388455505573,0.03838694922991965,0.07322378803253023,0.5693447250387574,153.539968161491,-28.92512069880204
0,0.03173561337424666,0.02576952398465739,0.02894396378695927,0.04541765255375964,0.02732130356075231,0.02920898170110386,0.03874195292649997,0.7433225821306733,153.5451708956264,-28.92512069880204
0,0.03455328072483602,0.02239814135771067,0.02784153157295666,0.04623665793269607,0.02495869413939114,0.0306411858617526,0.04338996697059505,0.7406852512244264,153.550373629762,-28.92512069880204
0,0.03633876286254538,0.02172494912265461,0.02786504598334337,0.04610432636977775,0.0248001812287204,0.03162527121813045,0.04476244970245853,0.736232133079198,153.555576363897,-28.92512069880204
0,0.03654923468344099,0.02169896727566139,0.02804240695102592,0.04580854345710934,0.02486999620891715,0.03166710206999837,0.0450807380712243,0.7352856395140019,153.56077909803238,-28.92512069880204
0,0.036193060871078,0.02189095114358781,0.02826122465279693,0.04561976962255014,0.02496839481140418,0.03188529986285304,0.04478545022324427,0.7355675487399901,153.565981832168,-28.92512069880204
0,0.03684220467308428,0.02168051595154479,0.02828958449263329,0.04585975362926734,0.02487830346470689,0.03234793403213366,0.04503084107465869,0.7335105701631661,153.571184566303,-28.92512069880204
0,0.03719427925445627,0.02160596806960065,0.02852148424708521,0.04532587808267228,0.02486812411246312,0.03294885552247567,0.0454050954937617,0.7309732854100716,153.5763873004384,-28.92512069880204
0,0.03797525195614797,0.0219045625942908,0.02884307880819721,0.04499371776820435,0.0250358755155445,0.03370968016718981,0.04568001587381153,0.7289818101357128,153.581590034574,-28.92512069880204
0,0.03827104579763931,0.02177503576548039,0.02905128999926542,0.0445341855031363,0.02492686455578202,0.03378649840017326,0.04589246744324828,0.7295117326208314,153.586792768709,-28.92512069880204
0,0.03936464276848837,0.02142044994073281,0.02935215046766503,0.04406350627880243,0.02480272256389546,0.03455718407828952,0.04595005652339321,0.7260953059903685,153.59199550284438,-28.92512069880204
0,0.04007899406685365,0.02102979095947351,0.02931934629075891,0.04374793467354534,0.02473389109204364,0.03416165602085526,0.04625501900046545,0.7275072729065206,153.59719823698,-28.92512069880204
0,0.04076331392073615,0.02076011916160648,0.02952427853813503,0.04375134720801216,0.02468175887629545,0.0347673524824034,0.04650615830245637,0.7251842185566164,153.602400971115,-28.92512069880204
0,0.04228609270555553,0.02063022271948905,0.02978394944175175,0.04348273839127835,0.02468366935452376,0.03626630255744539,0.04717686615549373,0.7189826320073337,153.6076037052504,-28.92512069880204
0,0.04300321521094692,0.02068827792196509,0.03006294365142515,0.04315647006865564,0.02475635646383971,0.03656561248631515,0.04739249515749445,0.7171141096366008,153.612806439386,-28.92512069880204
0,0.04329468996416575,0.02070266999136752,0.0303984704951021,0.04298068953816755,0.02476684241869794,0.03636739763625021,0.04748314111202022,0.717336546644549,153.618009173521,-28.92512069880204
0,0.04387054669541,0.02067205985125878,0.03061445231114744,0.04294747232940546,0.02473423505660011,0.03681914876984563,0.04777276335948294,0.715234341551706,153.62321190765638,-28.92512069880204
0,0.04459712038967566,0.0206603928012738,0.03074860575791929,0.04285966610375946,0.02472918137547759,0.03740386537204408,0.04821658770490852,0.7113612100110245,153.628414641792,-28.92512069880204
0,0.03698045863881686,0.06053888304817952,0.3181327618884222,0.04264328403253394,0.2517701311378564,0.06843870805117638,0.09580262456264135,0.04385255093862661,153.524359959085,-28.91991796466668
0,0.03755032958187743,0.07111222973434198,0.3189782558190778,0.0410793323905646,0.1594744754063673,0.05685311112187594,0.17317237062875757,0.04374002809852909,153.52956269322038,-28.91991796466668
0,0.0340722390849565,0.039344615006344,0.14825151220632635,0.03209926595746992,0.09586655178013984,0.05215895324174226,0.5020275591541818,0.03860849334787901,153.534765427356,-28.91991796466668
0,0.0772595504077471,0.03767643040769503,0.0474541338215816,0.06940555364688725,0.04940498498314611,0.08608257736368352,0.4731880730553334,0.08953491532755176,153.539968161491,-28.91991796466668
0,0.07661750753039151,0.03158100283487367,0.03639225910409438,0.05428569123417728,0.03399485414453145,0.03504643367667358,0.05222010461328228,0.6148644043484504,153.5451708956264,-28.91991796466668
0,0.03204041783882045,0.02509897526791534,0.02858361326082935,0.04554722796679603,0.02682691584647607,0.02939579682694425,0.03959544578704892,0.743508215751247,153.550373629762,-28.91991796466668
0,0.034725475990909,0.02235242008260702,0.02780436421962114,0.04620060756842523,0.02497431406167288,0.03097885804849045,0.04350189977688228,0.7392846768559543,153.555576363897,-28.91991796466668
0,0.03583698715347745,0.02200345566176871,0.02796269362025177,0.04587126343949279,0.02487902664979961,0.0312835644883357,0.04449662636129618,0.7367301601925821,153.56077909803238,-28.91991796466668
0,0.03606989286066332,0.02202280972528019,0.02821469317279778,0.04596686494646514,0.02500312915731065,0.032057674501468,0.04454803772998323,0.735360739502274,153.565981832168,-28.91991796466668
0,0.03619124162424558,0.02194685656076605,0.02832213669564825,0.04611180061070812,0.02502517477483481,0.0323341367529083,0.04479879200514074,0.7333914725585985,153.571184566303,-28.91991796466668
0,0.03691449660494572,0.02174437547322631,0.02830295175073883,0.04587330387361715,0.02492111447880661,0.03282283778015815,0.04520131283114884,0.7316998251030644,153.5763873004384,-28.91991796466668
0,0.03744811052313084,0.0218712429254277,0.02842209116070622,0.04564010835377371,0.02490462164944886,0.0327205198967952,0.04542770405317073,0.7323870730910768,153.581590034574,-28.91991796466668
0,0.03812560945471498,0.02184678611627782,0.02875274116761021,0.04497268192244845,0.02493371448600387,0.03337000011782976,0.04567488980377562,0.7304460852337094,153.586792768709,-28.91991796466668
0,0.03911945939279759,0.02149096056168965,0.02916929841151187,0.04430032063964503,0.02481072041665771,0.03412583583303515,0.04600160178283161,0.7273057010916222,153.59199550284438,-28.91991796466668
0,0.0392933900976661,0.02130747484196728,0.02907743451686197,0.04414353272340706,0.02487344040835115,0.03385741276278461,0.0460890441116771,0.7282259111259048,153.59719823698,-28.91991796466668
0,0.04028803137299052,0.02082258754855895,0.02928603364307911,0.04388559389710944,0.02472385932098845,0.03434791944322281,0.04640418296588612,0.7262178313927977,153.602400971115,-28.91991796466668
0,0.04103089411692644,0.020678029147706,0.02963563140649322,0.04357021075152,0.02470172919956105,0.03538129546385239,0.046649159520789,0.7225247610314647,153.6076037052504,-28.91991796466668
0.011314308374034044,0.04238004868235667,0.02061041818407895,0.02996277465068935,0.04330431920936706,0.02467928815341819,0.03586012257594453,0.04726218497344074,0.7196871119058573,153.612806439386,-28.91991796466668
0,0.04277443035680892,0.02058505763980232,0.03021694179554998,0.04313235423432831,0.02467432072710267,0.0363023380349033,0.04742397757105113,0.7180791809070628,153.618009173521,-28.91991796466668
0,0.04339857661368387,0.02056480738102139,0.03049584368334552,0.04313814217075809,0.02464199907258935,0.03661249687685294,0.04761875630171674,0.7160808819923382,153.62321190765638,-28.91991796466668
0,0.04423892709487184,0.02055789454458126,0.03062650097243421,0.04286136967202457,0.0246597389306785,0.03735040859225804,0.04822660528851144,0.712249604121744,153.628414641792,-28.91991796466668
0,0.03856662980177908,0.04100616503283941,0.4156812428528715,0.0410415851382323,0.1568044155034209,0.04573292222197574,0.15631922186197444,0.04419530140494712,153.5139544908144,-28.91471523053138
0,0.03832688601342483,0.04361892202083431,0.4404204798724699,0.0394149883165348,0.13785416092477534,0.04737977841088697,0.14025951867426542,0.04185750033591103,153.51915722495,-28.91471523053138
0,0.03760621211086486,0.04871925835708456,0.46907329737958703,0.03859947783302767,0.16114545794392202,0.04373286016577001,0.09996209604371488,0.04166342682472526,153.524359959085,-28.91471523053138
0,0.03832468414638929,0.04108390438730566,0.4920971338121586,0.03694866569089997,0.14397217234034407,0.04109903299719918,0.08296058826462967,0.04689753936049038,153.52956269322038,-28.91471523053138
0.011313744041662566,0.03669886771074669,0.03444708296370259,0.3143379635925231,0.03787045146534211,0.25597090932868494,0.08334400490946536,0.08680821248111874,0.04482055814461253,153.534765427356,-28.91471523053138
0.011313744041658417,0.03522087440806474,0.0372061730931784,0.11922436262136774,0.0324115519374286,0.09615486372288992,0.092006249711189,0.4888604576674309,0.0362994340154349,153.539968161491,-28.91471523053138
0,0.08618317668731791,0.04651650066977036,0.04573432077260657,0.06850644194828777,0.04205389631735205,0.0764642139172845,0.42968027523562785,0.1251151449836899,153.5451708956264,-28.91471523053138
0.011313744041664398,0.06497580099176042,0.03197306850332497,0.03438876703569957,0.05019549263757715,0.032767115165591,0.03339090246429783,0.04449983578987582,0.6502569684245706,153.550373629762,-28.91471523053138
0,0.03216935503509776,0.02493652648750344,0.02842542316523429,0.04549561505384682,0.02660110877708301,0.02961950757567213,0.04005603179064938,0.7431927206744431,153.555576363897,-28.91471523053138
0,0.03461898019707206,0.02268944666680403,0.02791520060723047,0.04614627241795118,0.02509758373308748,0.03092807234823957,0.04337975602093922,0.7392282443131912,153.56077909803238,-28.91471523053138
0,0.03568542612928455,0.02216323997340715,0.02803216527419369,0.04610763760690006,0.02498864664245632,0.03152310878877051,0.04440016371326229,0.736885177409455,153.565981832168,-28.91471523053138
0,0.03612262437918263,0.02212572793876636,0.02828930882013962,0.04604485668823938,0.02514513408443133,0.03186427486130192,0.04459696357382182,0.734953175108744,153.571184566303,-28.91471523053138
0,0.03652968124500989,0.02213346977741539,0.02828146881550553,0.04580848236562784,0.02511495474715057,0.0321345619121912,0.04487986593889489,0.7343959007510259,153.5763873004384,-28.91471523053138
0,0.03721528719586033,0.02191105808513408,0.0281526786521933,0.04582422775640277,0.02487221683763344,0.03238005345700983,0.04526250455929746,0.7327398227350826,153.581590034574,-28.91471523053138
0,0.03781754603153785,0.02186468742356239,0.02838580168182429,0.04552332095098997,0.02488411785670688,0.03280428643947079,0.04563482794918321,0.7319817427235981,153.586792768709,-28.91471523053138
0,0.03858951504006461,0.02147875508139883,0.02896763960461939,0.04473023984553804,0.02480485297314611,0.03348107028061717,0.04593263169041672,0.7295649489539157,153.59199550284438,-28.91471523053138
0,0.03867810470779596,0.02126852421717167,0.02898550808482051,0.04439157609511687,0.02478232048786782,0.03347580609050655,0.04596283738886165,0.7295781481684369,153.59719823698,-28.91471523053138
0,0.039262126026442,0.0209949349417046,0.02898218693289736,0.04418633028161854,0.02476989104372733,0.03371013338168871,0.04617831703543641,0.7287489198203095,153.602400971115,-28.91471523053138
0,0.04072282364063535,0.02084779890821169,0.02944037153410263,0.0437190246342005,0.0247037593242866,0.03528589876203737,0.04669893958620669,0.7220733173024211,153.6076037052504,-28.91471523053138
0,0.0415260743158625,0.02085140810983611,0.02981436415419845,0.04336332232935309,0.0247714592124555,0.03600132393496451,0.04684441885252998,0.7197134528709738,153.612806439386,-28.91471523053138
0,0.04279723734829648,0.02070252743182421,0.03010695088992649,0.04319707423781555,0.0247362168832139,0.03620347671816178,0.04731121447110437,0.7178286125323501,153.618009173521,-28.91471523053138
0,0.04314581971753382,0.02061960158123843,0.03037042485712874,0.04300909288959689,0.02466323524957512,0.0363037585462914,0.04753433019174395,0.7173576572513386,153.62321190765638,-28.91471523053138
0,0.04431448076811956,0.02057966048318261,0.03046982595287122,0.04301665637032031,0.02468961904044924,0.03772874515702128,0.04816229209773945,0.7101054270322994,153.628414641792,-28.91471523053138
0,0.04505982493222144,0.02055720034430222,0.0306022632618972,0.04284804587501589,0.02468235728887191,0.03782148491008057,0.04847961718877047,0.7094533847977924,153.633617375927,-28.91471523053138
0,0.03256558891503678,0.06238159268785397,0.08213304126019487,0.0590030273943241,0.06284168953272826,0.03806689816500367,0.14790139277641293,0.4706668482837152,153.508751756679,-28.90951249639604
0,0.03715173378587789,0.06753821594086751,0.42293199235591455,0.04297366182592106,0.1624679255203556,0.05212301482352305,0.11445158326686704,0.04382594645349057,153.5139544908144,-28.90951249639604
0,0.03743367024135882,0.03622314040704207,0.40886573037320767,0.04306047784323828,0.1985835138161442,0.05136961854061117,0.1175473500759821,0.04146147418116831,153.51915722495,-28.90951249639604
0,0.03753346186668665,0.03673458393271664,0.48831325265847914,0.03853435115623996,0.14683535446689103,0.05476191224236812,0.08097047575327083,0.04391118612914029,153.524359959085,-28.90951249639604
0,0.03492694677063848,0.03675583142807937,0.3366613584344805,0.03668912718476611,0.3151412644435086,0.06489086628712785,0.05835165129808711,0.04134286174118828,153.52956269322038,-28.90951249639604
0,0.03562184586985512,0.0362610868931652,0.31333226317267265,0.04235706451362665,0.23719861811192153,0.08424973013066353,0.10798638560402984,0.0467326686003098,153.534765427356,-28.90951249639604
0,0.03694597332722308,0.03726836302347935,0.34435469243712774,0.04438033667809769,0.2040402529718513,0.07805437043036133,0.14096444365866845,0.04571288656207518,153.539968161491,-28.90951249639604
0,0.03715090486602276,0.03745356748968838,0.07059313472347015,0.03749383269689387,0.22445011872667828,0.13582771740179925,0.34979278775720674,0.03221476121666874,153.5451708956264,-28.90951249639604
0,0.08614673066774085,0.04086712814013758,0.06409206493867538,0.0631930338921057,0.0924208032425846,0.11325697773651548,0.30973539584196647,0.1415825168423047,153.550373629762,-28.90951249639604
0,0.06176169264457384,0.02992183349125445,0.03391193097264406,0.047102803276713,0.0320475623037267,0.03209169053944295,0.04244683381819797,0.6666945766570643,153.555576363897,-28.90951249639604
0,0.03229643978888739,0.02468779210189001,0.0283702892826245,0.045721685657855,0.02645590215580694,0.02974788522155394,0.04040672590083208,0.7422565125457011,153.56077909803238,-28.90951249639604
0,0.03481211673420352,0.02261641174490169,0.02798276335875447,0.04623832745808358,0.0249971379924232,0.03082745021504443,0.0434746089966351,0.7388851047468878,153.565981832168,-28.90951249639604
0,0.03576084678702315,0.02220603531122568,0.02817372455956345,0.04606318305368456,0.02507909943730354,0.031333924246082,0.04433141554129744,0.7374608699847199,153.571184566303,-28.90951249639604
0,0.03600792513041132,0.02225436762381802,0.02825537484995221,0.0458988415664533,0.02504990559876354,0.03172257927059789,0.04459708981092698,0.7353389180624718,153.5763873004384,-28.90951249639604
0,0.03675059892246946,0.02224118928206587,0.02819935095958176,0.04563957607878832,0.02494910897436472,0.03215333224665208,0.04492138105719587,0.7340513717039165,153.581590034574,-28.90951249639604
0,0.03747809473475991,0.02177420544475233,0.02816233766243448,0.04575290821225524,0.02489473761575415,0.03270833135581536,0.04563389126501909,0.731961416841999,153.586792768709,-28.90951249639604
0,0.03820760094644209,0.02154517002967243,0.0284692601302654,0.04535972817733502,0.02482378608229376,0.03342742636066426,0.04594038942999583,0.7291526462752779,153.59199550284438,-28.90951249639604
0,0.03813830388555776,0.02148765760048166,0.02881949543259781,0.04478930078750523,0.02480839469655356,0.03360749974817483,0.04582760354548917,0.7290239778636666,153.59719823698,-28.90951249639604
